date,team,resource_category,quarter,total_cost,avg_utilization,running_total_cost
2024-03-30,MAC4,Database,Q1,124.83,69.0,14307.869999999999
2024-03-31,MAC4,Database,Q1,128.19,71.0,14436.06
2024-04-01,MAC4,Database,Q2,179.22,65.0,14615.279999999999
2024-04-02,MAC4,Database,Q2,185.18,59.0,14800.46
2024-04-03,MAC4,Database,Q2,159.37,49.0,14959.83
2024-04-04,MAC4,Database,Q2,191.32,64.0,15151.15
2024-04-05,MAC4,Database,Q2,183.14,66.0,15334.289999999999
2024-04-06,MAC4,Database,Q2,136.4,75.0,15470.689999999999
2024-04-07,MAC4,Database,Q2,130.35,66.0,15601.039999999999
2024-04-08,MAC4,Database,Q2,171.92,66.0,15772.96
2024-04-09,MAC4,Database,Q2,204.31,61.0,15977.269999999999
2024-04-10,MAC4,Database,Q2,163.54,60.0,16140.81
2024-04-11,MAC4,Database,Q2,179.92,66.0,16320.73
2024-04-12,MAC4,Database,Q2,199.56,50.0,16520.29
2024-04-13,MAC4,Database,Q2,143.4,48.0,16663.690000000002
2024-04-14,MAC4,Database,Q2,120.52,58.0,16784.210000000003
2024-04-15,MAC4,Database,Q2,196.32,66.0,16980.530000000002
2024-04-16,MAC4,Database,Q2,189.26,63.0,17169.79
2024-04-17,MAC4,Database,Q2,198.06,55.0,17367.850000000002
2024-04-18,MAC4,Database,Q2,185.36,53.0,17553.210000000003
2024-04-19,MAC4,Database,Q2,199.72,63.0,17752.930000000004
2024-04-20,MAC4,Database,Q2,131.91,61.0,17884.840000000004
2024-04-21,MAC4,Database,Q2,132.16,57.0,18017.000000000004
2024-04-22,MAC4,Database,Q2,185.28,59.0,18202.280000000002
2024-04-23,MAC4,Database,Q2,177.42,60.0,18379.7
2024-04-24,MAC4,Database,Q2,177.22,41.0,18556.920000000002
2024-04-25,MAC4,Database,Q2,192.54,53.0,18749.460000000003
2024-04-26,MAC4,Database,Q2,180.73,72.0,18930.190000000002
2024-04-27,MAC4,Database,Q2,137.42,65.0,19067.61
2024-04-28,MAC4,Database,Q2,130.55,69.0,19198.16
2024-04-29,MAC4,Database,Q2,187.7,65.0,19385.86
2024-04-30,MAC4,Database,Q2,189.26,63.0,19575.12
2024-05-01,MAC4,Database,Q2,179.54,43.0,19754.66
2024-05-02,MAC4,Database,Q2,200.22,70.0,19954.88
2024-05-03,MAC4,Database,Q2,213.06,86.0,20167.940000000002
2024-05-04,MAC4,Database,Q2,137.51,63.0,20305.45
2024-05-05,MAC4,Database,Q2,122.9,61.0,20428.350000000002
2024-05-06,MAC4,Database,Q2,224.0,69.0,20652.350000000002
2024-05-07,MAC4,Database,Q2,209.03,61.0,20861.38
2024-05-08,MAC4,Database,Q2,230.12,76.0,21091.5
2024-05-09,MAC4,Database,Q2,180.87,64.0,21272.37
2024-05-10,MAC4,Database,Q2,187.73,64.0,21460.1
2024-05-11,MAC4,Database,Q2,142.48,74.0,21602.579999999998
2024-05-12,MAC4,Database,Q2,136.02,62.0,21738.6
2024-05-13,MAC4,Database,Q2,212.32,64.0,21950.920000000002
2024-05-14,MAC4,Database,Q2,190.43,58.0,22141.350000000002
2024-05-15,MAC4,Database,Q2,206.73,59.0,22348.08
2024-05-16,MAC4,Database,Q2,201.23,76.0,22549.31
2024-05-17,MAC4,Database,Q2,204.79,74.0,22754.100000000002
2024-05-18,MAC4,Database,Q2,145.9,67.0,22900.000000000004
2024-05-19,MAC4,Database,Q2,134.45,64.0,23034.450000000004
2024-05-20,MAC4,Database,Q2,172.75,40.0,23207.200000000004
2024-05-21,MAC4,Database,Q2,166.09,71.0,23373.290000000005
2024-05-22,MAC4,Database,Q2,186.25,55.0,23559.540000000005
2024-05-23,MAC4,Database,Q2,203.94,53.0,23763.480000000003
2024-05-24,MAC4,Database,Q2,165.82,67.0,23929.300000000003
2024-05-25,MAC4,Database,Q2,139.93,60.0,24069.230000000003
2024-05-26,MAC4,Database,Q2,144.34,54.0,24213.570000000003
2024-05-27,MAC4,Database,Q2,196.94,77.0,24410.510000000002
2024-05-28,MAC4,Database,Q2,196.13,74.0,24606.640000000003
2024-05-29,MAC4,Database,Q2,170.97,76.0,24777.61
2024-05-30,MAC4,Database,Q2,194.55,73.0,24972.16
2024-05-31,MAC4,Database,Q2,225.26,70.0,25197.42
2024-06-01,MAC4,Database,Q2,191.39,79.0,25388.809999999998
2024-06-02,MAC4,Database,Q2,153.03,69.0,25541.839999999997
2024-06-03,MAC4,Database,Q2,209.6,54.0,25751.439999999995
2024-06-04,MAC4,Database,Q2,213.62,78.0,25965.059999999994
2024-06-05,MAC4,Database,Q2,218.34,69.0,26183.399999999994
2024-06-06,MAC4,Database,Q2,196.63,62.0,26380.029999999995
2024-06-07,MAC4,Database,Q2,183.11,64.0,26563.139999999996
2024-06-08,MAC4,Database,Q2,142.31,58.0,26705.449999999997
2024-06-09,MAC4,Database,Q2,161.72,73.0,26867.17
2024-06-10,MAC4,Database,Q2,197.78,66.0,27064.949999999997
2024-06-11,MAC4,Database,Q2,225.45,65.0,27290.399999999998
2024-06-12,MAC4,Database,Q2,166.39,61.0,27456.789999999997
2024-06-13,MAC4,Database,Q2,217.05,63.0,27673.839999999997
2024-06-14,MAC4,Database,Q2,226.98,85.0,27900.82
2024-06-15,MAC4,Database,Q2,153.12,70.0,28053.94
2024-06-16,MAC4,Database,Q2,133.98,52.0,28187.92
2024-06-17,MAC4,Database,Q2,223.22,67.0,28411.14
2024-06-18,MAC4,Database,Q2,226.58,80.0,28637.72
2024-06-19,MAC4,Database,Q2,217.64,73.0,28855.36
2024-06-20,MAC4,Database,Q2,212.81,75.0,29068.170000000002
2024-06-21,MAC4,Database,Q2,203.6,82.0,29271.77
2024-06-22,MAC4,Database,Q2,157.28,64.0,29429.05
2024-06-23,MAC4,Database,Q2,165.97,72.0,29595.02
2024-06-24,MAC4,Database,Q2,210.97,65.0,29805.99
2024-06-25,MAC4,Database,Q2,249.03,59.0,30055.02
2024-06-26,MAC4,Database,Q2,200.78,50.0,30255.8
2024-06-27,MAC4,Database,Q2,177.06,62.0,30432.86
2024-06-28,MAC4,Database,Q2,199.71,71.0,30632.57
2024-06-29,MAC4,Database,Q2,151.35,71.0,30783.92
2024-06-30,MAC4,Database,Q2,150.25,68.0,30934.17
2024-07-01,MAC4,Database,Q3,215.69,76.0,31149.859999999997
2024-07-02,MAC4,Database,Q3,231.03,68.0,31380.889999999996
2024-07-03,MAC4,Database,Q3,1221.31,88.0,32602.199999999997
2024-07-04,MAC4,Database,Q3,219.75,68.0,32821.95
2024-07-05,MAC4,Database,Q3,215.73,63.0,33037.68
2024-07-06,MAC4,Database,Q3,164.61,55.0,33202.29
2024-07-07,MAC4,Database,Q3,133.41,70.0,33335.700000000004
2024-07-08,MAC4,Database,Q3,236.13,70.0,33571.83
2024-07-09,MAC4,Database,Q3,1304.03,91.0,34875.86
2024-07-10,MAC4,Database,Q3,213.95,61.0,35089.81
2024-07-11,MAC4,Database,Q3,208.35,76.0,35298.159999999996
2024-07-12,MAC4,Database,Q3,213.82,56.0,35511.979999999996
2024-07-13,MAC4,Database,Q3,164.66,71.0,35676.64
2024-07-14,MAC4,Database,Q3,153.58,71.0,35830.22
2024-07-15,MAC4,Database,Q3,205.53,62.0,36035.75
2024-07-16,MAC4,Database,Q3,226.63,65.0,36262.38
2024-07-17,MAC4,Database,Q3,199.94,58.0,36462.32
2024-07-18,MAC4,Database,Q3,230.24,70.0,36692.56
2024-07-19,MAC4,Database,Q3,210.7,53.0,36903.259999999995
2024-07-20,MAC4,Database,Q3,173.28,61.0,37076.53999999999
2024-07-21,MAC4,Database,Q3,136.19,70.0,37212.729999999996
2024-07-22,MAC4,Database,Q3,238.05,70.0,37450.78
2024-07-23,MAC4,Database,Q3,193.02,55.0,37643.799999999996
2024-07-24,MAC4,Database,Q3,228.88,65.0,37872.67999999999
2024-07-25,MAC4,Database,Q3,192.53,68.0,38065.20999999999
2024-07-26,MAC4,Database,Q3,196.61,68.0,38261.81999999999
2024-07-27,MAC4,Database,Q3,151.58,77.0,38413.399999999994
2024-07-28,MAC4,Database,Q3,148.51,67.0,38561.909999999996
2024-07-29,MAC4,Database,Q3,218.34,65.0,38780.24999999999
2024-07-30,MAC4,Database,Q3,228.46,64.0,39008.70999999999
2024-07-31,MAC4,Database,Q3,217.88,67.0,39226.58999999999
2024-08-01,MAC4,Database,Q3,219.68,63.0,39446.27
2024-08-02,MAC4,Database,Q3,216.52,68.0,39662.78999999999
2024-08-03,MAC4,Database,Q3,173.04,87.0,39835.829999999994
2024-08-04,MAC4,Database,Q3,169.69,68.0,40005.52
2024-08-05,MAC4,Database,Q3,236.06,59.0,40241.579999999994
2024-08-06,MAC4,Database,Q3,250.52,69.0,40492.09999999999
2024-08-07,MAC4,Database,Q3,234.29,73.0,40726.38999999999
2024-08-08,MAC4,Database,Q3,233.99,69.0,40960.37999999999
2024-08-09,MAC4,Database,Q3,235.03,66.0,41195.40999999999
2024-08-10,MAC4,Database,Q3,157.41,70.0,41352.81999999999
2024-08-11,MAC4,Database,Q3,149.91,52.0,41502.729999999996
2024-08-12,MAC4,Database,Q3,247.3,67.0,41750.03
2024-08-13,MAC4,Database,Q3,258.06,67.0,42008.09
2024-08-14,MAC4,Database,Q3,219.29,65.0,42227.38
2024-08-15,MAC4,Database,Q3,220.69,78.0,42448.07
2024-08-16,MAC4,Database,Q3,235.64,71.0,42683.71
2024-08-17,MAC4,Database,Q3,167.15,54.0,42850.86
2024-08-18,MAC4,Database,Q3,147.06,64.0,42997.92
2024-08-19,MAC4,Database,Q3,240.27,69.0,43238.189999999995
2024-08-20,MAC4,Database,Q3,244.64,70.0,43482.829999999994
2024-08-21,MAC4,Database,Q3,240.06,63.0,43722.88999999999
2024-08-22,MAC4,Database,Q3,233.51,72.0,43956.399999999994
2024-08-23,MAC4,Database,Q3,214.33,57.0,44170.729999999996
2024-08-24,MAC4,Database,Q3,153.15,63.0,44323.88
2024-08-25,MAC4,Database,Q3,147.39,46.0,44471.27
2024-08-26,MAC4,Database,Q3,214.96,59.0,44686.229999999996
2024-08-27,MAC4,Database,Q3,248.66,65.0,44934.89
2024-08-28,MAC4,Database,Q3,236.46,70.0,45171.35
2024-08-29,MAC4,Database,Q3,208.39,62.0,45379.74
2024-08-30,MAC4,Database,Q3,243.15,66.0,45622.89
2024-08-31,MAC4,Database,Q3,170.31,54.0,45793.2
2024-09-01,MAC4,Database,Q3,163.68,41.0,45956.88
2024-09-02,MAC4,Database,Q3,257.59,64.0,46214.47
2024-09-03,MAC4,Database,Q3,247.28,62.0,46461.75
2024-09-04,MAC4,Database,Q3,226.3,80.0,46688.05
2024-09-05,MAC4,Database,Q3,221.09,76.0,46909.14
2024-09-06,MAC4,Database,Q3,222.8,72.0,47131.94
2024-09-07,MAC4,Database,Q3,185.38,62.0,47317.32
2024-09-08,MAC4,Database,Q3,148.31,62.0,47465.63
2024-09-09,MAC4,Database,Q3,269.75,72.0,47735.38
2024-09-10,MAC4,Database,Q3,204.86,63.0,47940.24
2024-09-11,MAC4,Database,Q3,207.92,60.0,48148.159999999996
2024-09-12,MAC4,Database,Q3,236.92,73.0,48385.079999999994
2024-09-13,MAC4,Database,Q3,186.57,56.0,48571.649999999994
2024-09-14,MAC4,Database,Q3,172.0,64.0,48743.649999999994
2024-09-15,MAC4,Database,Q3,175.03,67.0,48918.67999999999
2024-09-16,MAC4,Database,Q3,228.04,67.0,49146.719999999994
2024-09-17,MAC4,Database,Q3,230.56,64.0,49377.27999999999
2024-09-18,MAC4,Database,Q3,225.73,63.0,49603.01
2024-09-19,MAC4,Database,Q3,237.65,78.0,49840.66
2024-09-20,MAC4,Database,Q3,230.33,71.0,50070.990000000005
2024-09-21,MAC4,Database,Q3,159.86,52.0,50230.850000000006
2024-09-22,MAC4,Database,Q3,136.77,56.0,50367.62
2024-09-23,MAC4,Database,Q3,229.46,65.0,50597.08
2024-09-24,MAC4,Database,Q3,255.99,82.0,50853.07
2024-09-25,MAC4,Database,Q3,210.44,67.0,51063.51
2024-09-26,MAC4,Database,Q3,249.18,59.0,51312.69
2024-09-27,MAC4,Database,Q3,244.16,64.0,51556.850000000006
2024-09-28,MAC4,Database,Q3,191.83,62.0,51748.68000000001
2024-09-29,MAC4,Database,Q3,153.34,64.0,51902.020000000004
2024-09-30,MAC4,Database,Q3,245.39,65.0,52147.41
2024-10-01,MAC4,Database,Q4,224.16,72.0,52371.57000000001
2024-10-02,MAC4,Database,Q4,265.51,75.0,52637.08000000001
2024-10-03,MAC4,Database,Q4,242.7,57.0,52879.780000000006
2024-10-04,MAC4,Database,Q4,213.24,56.0,53093.020000000004
2024-10-05,MAC4,Database,Q4,192.23,73.0,53285.25000000001
2024-10-06,MAC4,Database,Q4,150.48,53.0,53435.73000000001
2024-10-07,MAC4,Database,Q4,211.55,63.0,53647.28000000001
2024-10-08,MAC4,Database,Q4,265.14,65.0,53912.42000000001
2024-10-09,MAC4,Database,Q4,234.93,55.0,54147.35000000001
2024-10-10,MAC4,Database,Q4,205.14,53.0,54352.49000000001
2024-10-11,MAC4,Database,Q4,260.76,82.0,54613.250000000015
2024-10-12,MAC4,Database,Q4,168.93,46.0,54782.180000000015
2024-10-13,MAC4,Database,Q4,158.99,62.0,54941.17000000001
2024-10-14,MAC4,Database,Q4,278.22,70.0,55219.390000000014
2024-10-15,MAC4,Database,Q4,242.99,65.0,55462.38000000001
2024-10-16,MAC4,Database,Q4,238.33,61.0,55700.710000000014
2024-10-17,MAC4,Database,Q4,229.81,65.0,55930.52000000001
2024-10-18,MAC4,Database,Q4,269.82,77.0,56200.34000000001
2024-10-19,MAC4,Database,Q4,177.48,59.0,56377.820000000014
2024-10-20,MAC4,Database,Q4,162.86,66.0,56540.68
2024-10-21,MAC4,Database,Q4,219.28,80.0,56759.96
2024-10-22,MAC4,Database,Q4,219.29,60.0,56979.25
2024-10-23,MAC4,Database,Q4,207.45,58.0,57186.7
2024-10-24,MAC4,Database,Q4,214.47,56.0,57401.17
2024-10-25,MAC4,Database,Q4,212.01,71.0,57613.18
2024-10-26,MAC4,Database,Q4,161.91,57.0,57775.090000000004
2024-10-27,MAC4,Database,Q4,166.59,82.0,57941.68
2024-10-28,MAC4,Database,Q4,218.57,64.0,58160.25
2024-10-29,MAC4,Database,Q4,235.21,64.0,58395.46
2024-10-30,MAC4,Database,Q4,254.54,57.0,58650.0
2024-10-31,MAC4,Database,Q4,232.94,72.0,58882.94
2024-11-01,MAC4,Database,Q4,231.71,79.0,59114.65
2024-11-02,MAC4,Database,Q4,187.92,51.0,59302.57
2024-11-03,MAC4,Database,Q4,165.9,70.0,59468.47
2024-11-04,MAC4,Database,Q4,256.99,68.0,59725.46
2024-11-05,MAC4,Database,Q4,272.78,80.0,59998.24
2024-11-06,MAC4,Database,Q4,273.13,58.0,60271.369999999995
2024-11-07,MAC4,Database,Q4,258.01,65.0,60529.38
2024-11-08,MAC4,Database,Q4,233.32,76.0,60762.7
2024-11-09,MAC4,Database,Q4,209.44,62.0,60972.14
2024-11-10,MAC4,Database,Q4,168.67,62.0,61140.81
2024-11-11,MAC4,Database,Q4,230.28,62.0,61371.09
2024-11-12,MAC4,Database,Q4,226.36,66.0,61597.45
2024-11-13,MAC4,Database,Q4,259.68,68.0,61857.13
2024-11-14,MAC4,Database,Q4,206.05,59.0,62063.18
2024-11-15,MAC4,Database,Q4,235.27,71.0,62298.45
2024-11-16,MAC4,Database,Q4,182.12,59.0,62480.57
2024-11-17,MAC4,Database,Q4,192.94,72.0,62673.51
2024-11-18,MAC4,Database,Q4,230.47,64.0,62903.98
2024-11-19,MAC4,Database,Q4,251.58,67.0,63155.560000000005
2024-11-20,MAC4,Database,Q4,246.53,68.0,63402.090000000004
2024-11-21,MAC4,Database,Q4,253.13,70.0,63655.22
2024-11-22,MAC4,Database,Q4,253.28,85.0,63908.5
2024-11-23,MAC4,Database,Q4,140.64,45.0,64049.14
2024-11-24,MAC4,Database,Q4,158.56,68.0,64207.7
2024-11-25,MAC4,Database,Q4,229.97,59.0,64437.67
2024-11-26,MAC4,Database,Q4,272.36,57.0,64710.03
2024-11-27,MAC4,Database,Q4,281.0,78.0,64991.03
2024-11-28,MAC4,Database,Q4,294.78,62.0,65285.81
2024-11-29,MAC4,Database,Q4,253.98,74.0,65539.79
2024-11-30,MAC4,Database,Q4,195.74,63.0,65735.53
2024-12-01,MAC4,Database,Q4,206.17,81.0,65941.7
2024-12-02,MAC4,Database,Q4,236.29,66.0,66177.98999999999
2024-12-03,MAC4,Database,Q4,1736.13,96.0,67914.12
2024-12-04,MAC4,Database,Q4,292.39,67.0,68206.51
2024-12-05,MAC4,Database,Q4,255.76,50.0,68462.26999999999
2024-12-06,MAC4,Database,Q4,245.87,63.0,68708.13999999998
2024-12-07,MAC4,Database,Q4,208.55,80.0,68916.69
2024-12-08,MAC4,Database,Q4,195.06,82.0,69111.75
2024-12-09,MAC4,Database,Q4,282.01,74.0,69393.76
2024-12-10,MAC4,Database,Q4,257.01,55.0,69650.76999999999
2024-12-11,MAC4,Database,Q4,262.05,59.0,69912.81999999999
2024-12-12,MAC4,Database,Q4,275.46,56.0,70188.28
2024-12-13,MAC4,Database,Q4,247.95,65.0,70436.23
2024-12-14,MAC4,Database,Q4,219.43,62.0,70655.65999999999
2024-12-15,MAC4,Database,Q4,312.02,72.0,70967.68
2024-12-16,MAC4,Database,Q4,511.74,68.0,71479.42
2024-12-17,MAC4,Database,Q4,457.51,62.0,71936.93
2024-12-18,MAC4,Database,Q4,500.96,71.0,72437.89
2024-12-19,MAC4,Database,Q4,469.68,64.0,72907.56999999999
2024-12-20,MAC4,Database,Q4,453.92,63.0,73361.48999999999
2024-12-21,MAC4,Database,Q4,344.47,70.0,73705.95999999999
2024-12-22,MAC4,Database,Q4,328.51,68.0,74034.46999999999
2024-12-23,MAC4,Database,Q4,455.31,69.0,74489.78
2024-12-24,MAC4,Database,Q4,480.0,55.0,74969.78
2024-12-25,MAC4,Database,Q4,295.39,69.0,75265.17
2024-12-26,MAC4,Database,Q4,300.72,71.0,75565.89
2024-12-27,MAC4,Database,Q4,267.16,69.0,75833.05
2024-12-28,MAC4,Database,Q4,166.74,50.0,75999.79000000001
2024-12-29,MAC4,Database,Q4,187.81,69.0,76187.6
2024-12-30,MAC4,Database,Q4,277.04,62.0,76464.64
2024-01-01,Finance,Database,Q1,214.57,62.0,214.57
2024-01-02,Finance,Database,Q1,206.87,67.0,421.44
2024-01-03,Finance,Database,Q1,193.99,57.0,615.4300000000001
2024-01-04,Finance,Database,Q1,227.94,68.0,843.3700000000001
2024-01-05,Finance,Database,Q1,193.21,63.0,1036.5800000000002
2024-01-06,Finance,Database,Q1,564.0,92.0,1600.5800000000002
2024-01-07,Finance,Database,Q1,141.86,70.0,1742.44
2024-01-08,Finance,Database,Q1,204.59,64.0,1947.03
2024-01-09,Finance,Database,Q1,235.69,63.0,2182.72
2024-01-10,Finance,Database,Q1,247.63,58.0,2430.35
2024-01-11,Finance,Database,Q1,205.87,51.0,2636.22
2024-01-12,Finance,Database,Q1,1279.34,85.0,3915.5599999999995
2024-01-13,Finance,Database,Q1,162.11,62.0,4077.6699999999996
2024-01-14,Finance,Database,Q1,149.77,73.0,4227.44
2024-01-15,Finance,Database,Q1,199.83,75.0,4427.2699999999995
2024-01-16,Finance,Database,Q1,1482.03,93.0,5909.299999999999
2024-01-17,Finance,Database,Q1,230.51,74.0,6139.8099999999995
2024-01-18,Finance,Database,Q1,210.37,74.0,6350.179999999999
2024-01-19,Finance,Database,Q1,219.51,82.0,6569.69
2024-01-20,Finance,Database,Q1,165.76,68.0,6735.45
2024-01-21,Finance,Database,Q1,148.25,76.0,6883.7
2024-01-22,Finance,Database,Q1,256.1,65.0,7139.8
2024-01-23,Finance,Database,Q1,233.25,44.0,7373.05
2024-01-24,Finance,Database,Q1,208.76,78.0,7581.81
2024-01-25,Finance,Database,Q1,207.68,81.0,7789.490000000001
2024-01-26,Finance,Database,Q1,209.65,65.0,7999.14
2024-01-27,Finance,Database,Q1,652.45,97.0,8651.59
2024-01-28,Finance,Database,Q1,141.55,71.0,8793.14
2024-01-29,Finance,Database,Q1,195.91,59.0,8989.05
2024-01-30,Finance,Database,Q1,196.3,53.0,9185.349999999999
2024-01-31,Finance,Database,Q1,227.09,60.0,9412.439999999999
2024-02-01,Finance,Database,Q1,217.85,64.0,9630.289999999999
2024-02-02,Finance,Database,Q1,216.31,79.0,9846.599999999999
2024-02-03,Finance,Database,Q1,153.46,63.0,10000.059999999998
2024-02-04,Finance,Database,Q1,143.38,65.0,10143.439999999997
2024-02-05,Finance,Database,Q1,206.81,71.0,10350.249999999996
2024-02-06,Finance,Database,Q1,228.04,62.0,10578.289999999997
2024-02-07,Finance,Database,Q1,202.74,60.0,10781.029999999997
2024-02-08,Finance,Database,Q1,226.69,64.0,11007.719999999998
2024-02-09,Finance,Database,Q1,207.35,61.0,11215.069999999998
2024-02-10,Finance,Database,Q1,191.89,63.0,11406.959999999997
2024-02-11,Finance,Database,Q1,163.63,68.0,11570.589999999997
2024-02-12,Finance,Database,Q1,229.78,67.0,11800.369999999997
2024-02-13,Finance,Database,Q1,254.77,76.0,12055.139999999998
2024-02-14,Finance,Database,Q1,224.6,56.0,12279.739999999998
2024-02-15,Finance,Database,Q1,257.76,61.0,12537.499999999998
2024-02-16,Finance,Database,Q1,232.78,63.0,12770.279999999999
2024-02-17,Finance,Database,Q1,170.58,69.0,12940.859999999999
2024-02-18,Finance,Database,Q1,162.36,73.0,13103.22
2024-02-19,Finance,Database,Q1,222.25,65.0,13325.47
2024-02-20,Finance,Database,Q1,259.74,80.0,13585.21
2024-02-21,Finance,Database,Q1,227.89,59.0,13813.099999999999
2024-02-22,Finance,Database,Q1,239.63,74.0,14052.729999999998
2024-02-23,Finance,Database,Q1,235.55,84.0,14288.279999999997
2024-02-24,Finance,Database,Q1,157.06,64.0,14445.339999999997
2024-02-25,Finance,Database,Q1,142.34,55.0,14587.679999999997
2024-02-26,Finance,Database,Q1,228.64,63.0,14816.319999999996
2024-02-27,Finance,Database,Q1,237.02,69.0,15053.339999999997
2024-02-28,Finance,Database,Q1,221.08,65.0,15274.419999999996
2024-02-29,Finance,Database,Q1,264.46,83.0,15538.879999999996
2024-03-01,Finance,Database,Q1,180.15,53.0,15719.029999999995
2024-03-02,Finance,Database,Q1,162.58,70.0,15881.609999999995
2024-03-03,Finance,Database,Q1,168.84,75.0,16050.449999999995
2024-03-04,Finance,Database,Q1,233.29,63.0,16283.739999999998
2024-03-05,Finance,Database,Q1,258.35,71.0,16542.089999999997
2024-03-06,Finance,Database,Q1,240.6,70.0,16782.689999999995
2024-03-07,Finance,Database,Q1,217.72,67.0,17000.409999999996
2024-03-08,Finance,Database,Q1,211.82,68.0,17212.229999999996
2024-03-09,Finance,Database,Q1,178.54,70.0,17390.769999999997
2024-03-10,Finance,Database,Q1,164.88,56.0,17555.649999999998
2024-03-11,Finance,Database,Q1,229.75,78.0,17785.399999999998
2024-03-12,Finance,Database,Q1,282.43,63.0,18067.829999999998
2024-03-13,Finance,Database,Q1,276.73,84.0,18344.559999999998
2024-03-14,Finance,Database,Q1,253.48,62.0,18598.039999999997
2024-03-15,Finance,Database,Q1,243.45,67.0,18841.489999999998
2024-03-16,Finance,Database,Q1,186.54,60.0,19028.03
2024-03-17,Finance,Database,Q1,171.74,59.0,19199.77
2024-03-18,Finance,Database,Q1,264.71,79.0,19464.48
2024-03-19,Finance,Database,Q1,271.87,57.0,19736.35
2024-03-20,Finance,Database,Q1,240.82,66.0,19977.17
2024-03-21,Finance,Database,Q1,275.5,76.0,20252.67
2024-03-22,Finance,Database,Q1,217.09,47.0,20469.76
2024-03-23,Finance,Database,Q1,181.15,75.0,20650.91
2024-03-24,Finance,Database,Q1,191.64,64.0,20842.55
2024-03-25,Finance,Database,Q1,254.39,64.0,21096.94
2024-03-26,Finance,Database,Q1,269.97,66.0,21366.91
2024-03-27,Finance,Database,Q1,265.32,78.0,21632.23
2024-03-28,Finance,Database,Q1,874.6,61.0,22506.829999999998
2024-03-29,Finance,Database,Q1,830.93,65.0,23337.76
2024-03-30,Finance,Database,Q1,586.75,55.0,23924.51
2024-03-31,Finance,Database,Q1,546.63,71.0,24471.14
2024-04-01,Finance,Database,Q2,235.68,63.0,24706.82
2024-04-02,Finance,Database,Q2,286.6,60.0,24993.42
2024-04-03,Finance,Database,Q2,260.57,68.0,25253.989999999998
2024-04-04,Finance,Database,Q2,249.78,66.0,25503.769999999997
2024-04-05,Finance,Database,Q2,261.09,62.0,25764.859999999997
2024-04-06,Finance,Database,Q2,207.6,64.0,25972.459999999995
2024-04-07,Finance,Database,Q2,196.67,66.0,26169.129999999994
2024-04-08,Finance,Database,Q2,278.39,67.0,26447.519999999993
2024-04-09,Finance,Database,Q2,227.69,71.0,26675.209999999992
2024-04-10,Finance,Database,Q2,253.29,51.0,26928.499999999993
2024-04-11,Finance,Database,Q2,269.78,67.0,27198.27999999999
2024-04-12,Finance,Database,Q2,238.19,55.0,27436.46999999999
2024-04-13,Finance,Database,Q2,180.65,67.0,27617.11999999999
2024-04-14,Finance,Database,Q2,186.11,91.0,27803.229999999992
2024-04-15,Finance,Database,Q2,276.16,75.0,28079.389999999992
2024-04-16,Finance,Database,Q2,230.21,74.0,28309.59999999999
2024-04-17,Finance,Database,Q2,247.21,67.0,28556.80999999999
2024-04-18,Finance,Database,Q2,240.14,76.0,28796.94999999999
2024-04-19,Finance,Database,Q2,218.72,70.0,29015.66999999999
2024-04-20,Finance,Database,Q2,210.86,72.0,29226.52999999999
2024-04-21,Finance,Database,Q2,179.96,75.0,29406.489999999998
2024-04-22,Finance,Database,Q2,247.22,58.0,29653.71
2024-04-23,Finance,Database,Q2,243.44,48.0,29897.149999999998
2024-04-24,Finance,Database,Q2,255.69,64.0,30152.839999999997
2024-04-25,Finance,Database,Q2,241.77,57.0,30394.609999999997
2024-04-26,Finance,Database,Q2,239.84,61.0,30634.449999999997
2024-04-27,Finance,Database,Q2,182.16,49.0,30816.609999999997
2024-04-28,Finance,Database,Q2,152.16,70.0,30968.769999999997
2024-04-29,Finance,Database,Q2,269.13,64.0,31237.899999999998
2024-04-30,Finance,Database,Q2,262.05,62.0,31499.949999999997
2024-05-01,Finance,Database,Q2,278.35,58.0,31778.299999999996
2024-05-02,Finance,Database,Q2,300.83,78.0,32079.129999999997
2024-05-03,Finance,Database,Q2,294.75,62.0,32373.879999999997
2024-05-04,Finance,Database,Q2,195.14,69.0,32569.019999999997
2024-05-05,Finance,Database,Q2,182.99,71.0,32752.01
2024-05-06,Finance,Database,Q2,265.89,70.0,33017.9
